#Device;HMC8015
#Device Name;COFFEE
#Format;LOG
#Date;2029-09-15
#Version;01.400-02.430-03.730
#Serial No.;033820106
 #Mode;Unlimited
#Logging Interval[s];1.000
#Specified Logging Count;-----
#Specified Logging Time[s];-----
 #Start Time;12:52:51
#Stop Time;13:54:06
 #Actual Count;3676        
 URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
234.20;71.64E-03;7.320;50.007;300;200E-03;16.779;15.098;0.436;3.03;13:11:08.000
234.30;69.13E-03;7.078;50.005;300;200E-03;16.197;14.569;0.437;3.05;13:11:09.000
234.28;63.96E-03;6.406;50.006;300;200E-03;14.984;13.546;0.428;3.04;13:11:10.000
234.15;66.96E-03;6.658;50.005;300;200E-03;15.678;14.194;0.425;3.04;13:11:11.000
234.20;66.72E-03;6.748;50.003;300;200E-03;15.626;14.094;0.432;3.03;13:11:12.000
234.23;67.45E-03;6.841;50.001;300;200E-03;15.798;14.240;0.433;3.03;13:11:13.000
234.23;62.59E-03;6.206;50.004;300;200E-03;14.660;13.281;0.423;3.04;13:11:14.000
234.16;68.32E-03;6.876;50.006;300;200E-03;15.997;14.443;0.430;3.05;13:11:15.000
234.21;61.51E-03;6.086;50.002;300;200E-03;14.406;13.058;0.422;3.07;13:11:16.000
234.23;67.74E-03;6.953;50.003;300;200E-03;15.865;14.261;0.438;3.03;13:11:17.000
234.22;60.91E-03;6.093;50.002;300;200E-03;14.267;12.901;0.427;3.05;13:11:18.000
234.32;67.56E-03;6.903;50.009;300;200E-03;15.831;14.247;0.436;2.98;13:11:19.000
234.31;61.94E-03;6.152;50.005;300;200E-03;14.514;13.146;0.424;3.04;13:11:20.000
234.24;66.88E-03;6.819;50.006;300;200E-03;15.665;14.103;0.435;3.00;13:11:21.000
234.30;67.95E-03;6.930;50.001;300;200E-03;15.922;14.335;0.435;3.00;13:11:22.000
234.33;62.70E-03;6.291;50.002;300;200E-03;14.692;13.277;0.428;3.02;13:11:23.000
234.36;61.73E-03;6.185;50.005;300;200E-03;14.466;13.077;0.428;3.00;13:11:24.000
234.24;67.10E-03;6.835;50.000;300;200E-03;15.717;14.152;0.435;2.98;13:11:25.000
234.29;64.63E-03;6.555;49.999;300;200E-03;15.142;13.649;0.433;3.00;13:11:26.000
234.27;67.27E-03;6.826;50.000;300;200E-03;15.760;14.205;0.433;3.00;13:11:27.000
234.32;66.82E-03;6.866;50.000;300;200E-03;15.658;14.073;0.438;3.03;13:11:28.000
234.23;67.41E-03;6.763;50.001;300;200E-03;15.789;14.268;0.428;3.01;13:11:29.000
234.28;67.53E-03;6.877;50.000;300;200E-03;15.821;14.249;0.435;3.05;13:11:30.000
234.28;67.61E-03;6.871;50.000;300;200E-03;15.839;14.271;0.434;3.02;13:11:31.000
234.26;67.15E-03;6.859;50.001;300;200E-03;15.732;14.158;0.436;3.03;13:11:32.000
234.24;68.12E-03;6.876;50.003;300;200E-03;15.955;14.398;0.431;3.02;13:11:33.000
234.27;63.04E-03;6.309;50.001;300;200E-03;14.769;13.354;0.427;3.02;13:11:34.000
234.28;67.80E-03;6.875;50.004;300;200E-03;15.884;14.319;0.433;3.03;13:11:35.000
234.15;67.92E-03;6.893;49.999;300;200E-03;15.902;14.331;0.433;2.99;13:11:36.000
234.21;64.40E-03;6.473;49.998;300;200E-03;15.083;13.623;0.429;3.01;13:11:37.000
234.21;67.26E-03;6.846;50.001;300;200E-03;15.752;14.186;0.435;3.01;13:11:38.000
234.13;63.15E-03;6.359;50.004;300;200E-03;14.786;13.348;0.430;3.04;13:11:39.000
233.98;70.56E-03;7.243;50.008;300;200E-03;16.509;14.835;0.439;3.01;13:11:40.000
234.09;71.72E-03;7.429;50.003;300;200E-03;16.790;15.056;0.442;3.04;13:11:41.000
234.12;63.38E-03;6.460;50.006;300;200E-03;14.840;13.360;0.435;3.04;13:11:42.000
234.13;67.61E-03;6.890;50.004;300;200E-03;15.829;14.250;0.435;3.06;13:11:43.000
234.05;61.00E-03;6.011;50.008;300;200E-03;14.277;12.950;0.421;3.03;13:11:44.000
234.18;61.34E-03;6.054;50.012;300;200E-03;14.365;13.027;0.421;3.05;13:11:45.000
234.03;61.26E-03;6.100;50.006;300;200E-03;14.338;12.975;0.425;3.05;13:11:46.000
234.04;63.82E-03;6.255;50.005;300;200E-03;14.937;13.564;0.419;3.02;13:11:47.000
234.11;63.78E-03;6.281;50.017;300;200E-03;14.932;13.547;0.421;2.99;13:11:48.000
234.02;67.42E-03;6.782;50.012;300;200E-03;15.777;14.245;0.430;3.01;13:11:49.000
234.00;66.07E-03;6.532;50.020;300;200E-03;15.461;14.013;0.423;3.02;13:11:50.000
234.08;68.29E-03;6.886;50.010;300;200E-03;15.984;14.425;0.431;2.99;13:11:51.000
234.07;63.02E-03;6.267;50.011;300;200E-03;14.750;13.353;0.425;3.03;13:11:52.000
233.89;68.97E-03;6.877;50.013;300;200E-03;16.132;14.592;0.426;3.03;13:11:53.000
233.92;68.09E-03;6.919;50.013;300;200E-03;15.928;14.347;0.434;3.04;13:11:54.000
233.91;66.38E-03;6.841;50.007;300;200E-03;15.528;13.939;0.441;3.10;13:11:55.000
233.95;61.48E-03;6.108;50.013;300;200E-03;14.383;13.022;0.425;3.02;13:11:56.000
233.92;67.93E-03;6.881;50.011;300;200E-03;15.890;14.323;0.433;3.00;13:11:57.000
233.88;65.59E-03;6.566;50.010;300;200E-03;15.340;13.864;0.428;3.02;13:11:58.000
233.91;68.16E-03;6.902;50.011;300;200E-03;15.944;14.372;0.433;3.01;13:11:59.000
233.90;68.21E-03;6.860;50.013;300;200E-03;15.954;14.403;0.430;2.99;13:12:00.000
234.01;65.81E-03;6.592;50.009;300;200E-03;15.399;13.917;0.428;3.01;13:12:01.000
233.86;65.27E-03;6.474;50.012;300;200E-03;15.263;13.822;0.424;3.04;13:12:02.000
233.88;70.22E-03;6.935;50.016;300;200E-03;16.422;14.886;0.422;3.02;13:12:03.000
233.96;67.64E-03;6.867;50.010;300;200E-03;15.825;14.258;0.434;3.02;13:12:04.000
233.84;61.10E-03;6.040;50.013;300;200E-03;14.287;12.948;0.423;3.04;13:12:05.000
233.96;67.29E-03;6.876;50.013;300;200E-03;15.743;14.162;0.437;3.02;13:12:06.000
233.88;68.12E-03;6.871;50.013;300;200E-03;15.931;14.373;0.431;3.02;13:12:07.000
233.85;68.25E-03;6.913;50.016;300;200E-03;15.959;14.385;0.433;3.01;13:12:08.000
233.88;65.87E-03;6.636;50.013;300;200E-03;15.407;13.904;0.431;3.00;13:12:09.000
234.07;61.95E-03;6.060;50.012;300;200E-03;14.501;13.174;0.418;2.99;13:12:10.000
234.04;67.99E-03;6.868;50.013;300;200E-03;15.913;14.355;0.432;3.00;13:12:11.000
233.93;68.70E-03;6.914;50.012;300;200E-03;16.070;14.507;0.430;3.01;13:12:12.000
233.90;67.65E-03;6.868;50.018;300;200E-03;15.823;14.254;0.434;3.03;13:12:13.000
233.85;68.02E-03;6.850;50.009;300;200E-03;15.906;14.356;0.431;3.04;13:12:14.000
233.96;60.49E-03;5.925;50.010;300;200E-03;14.152;12.852;0.419;3.02;13:12:15.000
234.01;65.58E-03;6.632;50.009;300;200E-03;15.347;13.840;0.432;3.02;13:12:16.000
233.79;67.99E-03;6.919;50.014;300;200E-03;15.894;14.309;0.435;3.04;13:12:17.000
233.83;67.07E-03;6.842;50.010;300;200E-03;15.684;14.113;0.436;3.03;13:12:18.000
233.93;61.10E-03;6.056;50.011;300;200E-03;14.293;12.947;0.424;3.03;13:12:19.000
233.98;61.09E-03;6.057;50.009;300;200E-03;14.294;12.948;0.424;2.99;13:12:20.000
233.97;62.62E-03;6.209;50.006;300;200E-03;14.651;13.270;0.424;2.99;13:12:21.000
233.99;65.59E-03;6.613;50.008;300;200E-03;15.348;13.850;0.431;3.00;13:12:22.000
234.01;68.65E-03;6.861;50.004;300;200E-03;16.064;14.525;0.427;3.04;13:12:23.000
233.83;62.17E-03;6.167;50.004;300;200E-03;14.538;13.166;0.424;3.00;13:12:24.000
233.85;61.35E-03;6.077;50.003;300;200E-03;14.347;12.996;0.424;3.05;13:12:25.000
233.80;64.40E-03;6.444;50.004;300;200E-03;15.056;13.607;0.428;3.03;13:12:26.000
233.87;67.59E-03;6.913;50.001;300;200E-03;15.807;14.215;0.437;3.06;13:12:27.000
233.81;68.36E-03;6.918;50.005;300;200E-03;15.983;14.408;0.433;3.05;13:12:28.000
233.81;60.69E-03;6.005;49.997;300;200E-03;14.189;12.855;0.423;3.01;13:12:29.000
233.83;65.03E-03;6.559;50.000;300;200E-03;15.206;13.719;0.431;3.06;13:12:30.000
233.83;67.74E-03;6.855;50.002;300;200E-03;15.841;14.281;0.433;3.09;13:12:31.000
233.74;64.30E-03;6.440;49.993;300;200E-03;15.030;13.580;0.428;3.06;13:12:32.000
233.93;64.54E-03;6.366;49.996;300;200E-03;15.097;13.689;0.422;3.00;13:12:33.000
233.90;67.13E-03;6.719;49.996;300;200E-03;15.702;14.192;0.428;3.00;13:12:34.000
233.99;68.14E-03;6.860;50.000;300;200E-03;15.944;14.393;0.430;3.02;13:12:35.000
233.92;64.26E-03;6.332;49.992;300;200E-03;15.033;13.634;0.421;3.02;13:12:36.000
233.93;69.17E-03;6.950;49.999;300;200E-03;16.182;14.613;0.430;3.01;13:12:37.000
234.03;68.30E-03;6.876;49.997;300;200E-03;15.983;14.429;0.430;2.99;13:12:38.000
233.99;68.57E-03;6.854;49.997;300;200E-03;16.045;14.507;0.427;3.02;13:12:39.000
233.97;67.44E-03;6.818;50.006;300;200E-03;15.779;14.230;0.432;3.04;13:12:40.000
234.00;64.18E-03;6.396;50.001;300;200E-03;15.017;13.587;0.426;3.04;13:12:41.000
234.02;60.76E-03;6.019;50.005;300;200E-03;14.218;12.881;0.423;3.02;13:12:42.000
233.97;67.91E-03;6.912;50.005;300;200E-03;15.890;14.308;0.435;3.06;13:12:43.000
234.00;67.82E-03;6.871;50.004;300;200E-03;15.871;14.307;0.433;3.05;13:12:44.000
234.07;62.17E-03;6.173;50.003;300;200E-03;14.552;13.178;0.424;3.05;13:12:45.000
233.94;68.56E-03;6.953;50.000;300;200E-03;16.039;14.454;0.433;3.06;13:12:46.000
233.78;68.38E-03;6.931;50.005;300;200E-03;15.985;14.404;0.434;3.06;13:12:47.000
234.07;66.13E-03;6.708;50.006;300;200E-03;15.479;13.949;0.433;3.04;13:12:48.000
233.93;62.17E-03;6.099;49.999;300;200E-03;14.543;13.203;0.419;3.05;13:12:49.000
234.01;66.38E-03;6.668;49.999;300;200E-03;15.535;14.031;0.429;3.04;13:12:50.000
234.07;61.56E-03;6.120;50.001;300;200E-03;14.409;13.045;0.425;3.04;13:12:51.000
234.03;66.60E-03;6.789;50.001;300;200E-03;15.585;14.029;0.436;3.08;13:12:52.000
234.05;66.95E-03;6.756;50.004;300;200E-03;15.670;14.138;0.431;3.07;13:12:53.000
234.00;66.80E-03;6.755;49.999;300;200E-03;15.631;14.096;0.432;3.08;13:12:54.000
233.95;64.14E-03;6.417;50.004;300;200E-03;15.004;13.563;0.428;3.07;13:12:55.000
233.90;64.54E-03;6.427;50.002;300;200E-03;15.096;13.660;0.426;3.11;13:12:56.000
233.80;67.32E-03;6.810;50.005;300;200E-03;15.739;14.190;0.433;3.10;13:12:57.000
233.81;62.05E-03;6.255;50.007;300;200E-03;14.508;13.091;0.431;3.09;13:12:58.000
233.80;66.67E-03;6.757;50.012;300;200E-03;15.587;14.046;0.434;3.07;13:12:59.000
233.95;65.74E-03;6.729;50.013;300;200E-03;15.379;13.829;0.438;3.09;13:13:00.000
233.85;68.12E-03;6.885;50.011;300;200E-03;15.929;14.365;0.432;3.11;13:13:01.000
233.96;65.14E-03;6.567;50.014;300;200E-03;15.241;13.754;0.431;3.11;13:13:02.000
233.88;67.59E-03;6.834;50.012;300;200E-03;15.808;14.254;0.432;3.13;13:13:03.000
233.91;63.21E-03;6.398;50.013;300;200E-03;14.785;13.329;0.433;3.09;13:13:04.000
233.94;66.63E-03;6.869;50.014;300;200E-03;15.588;13.993;0.441;3.10;13:13:05.000
233.92;68.05E-03;6.896;50.014;300;200E-03;15.919;14.348;0.433;3.10;13:13:06.000
234.00;67.33E-03;6.836;50.008;300;200E-03;15.755;14.195;0.434;3.11;13:13:07.000
233.94;66.92E-03;6.829;50.006;300;200E-03;15.656;14.088;0.436;3.06;13:13:08.000
233.91;66.35E-03;6.651;50.012;300;200E-03;15.519;14.022;0.429;3.07;13:13:09.000
233.94;63.63E-03;6.247;50.007;300;200E-03;14.885;13.511;0.420;3.04;13:13:10.000
233.98;68.39E-03;6.796;50.010;300;200E-03;16.001;14.486;0.425;3.04;13:13:11.000
233.93;62.16E-03;6.154;50.008;300;200E-03;14.541;13.174;0.423;3.03;13:13:12.000
233.98;67.01E-03;6.787;50.008;300;200E-03;15.679;14.134;0.433;3.04;13:13:13.000
233.97;66.47E-03;6.688;50.006;300;200E-03;15.552;14.041;0.430;3.07;13:13:14.000
234.00;67.20E-03;6.731;50.015;300;200E-03;15.724;14.210;0.428;3.05;13:13:15.000
233.94;62.75E-03;6.228;50.007;300;200E-03;14.679;13.292;0.424;3.08;13:13:16.000
234.02;67.10E-03;6.825;50.007;300;200E-03;15.702;14.141;0.435;3.09;13:13:17.000
233.88;65.92E-03;6.610;50.002;300;200E-03;15.417;13.928;0.429;3.10;13:13:18.000
233.97;61.16E-03;6.051;50.006;300;200E-03;14.310;12.968;0.423;3.11;13:13:19.000
234.14;65.12E-03;6.636;50.001;300;200E-03;15.248;13.728;0.435;3.12;13:13:20.000
233.95;61.85E-03;6.129;50.009;300;200E-03;14.471;13.109;0.424;3.14;13:13:21.000
234.12;67.66E-03;6.929;50.003;300;200E-03;15.840;14.244;0.437;3.13;13:13:22.000
234.19;67.24E-03;6.811;50.008;300;200E-03;15.748;14.198;0.433;3.17;13:13:23.000
234.29;62.96E-03;6.331;50.006;300;200E-03;14.751;13.324;0.429;3.17;13:13:24.000
234.26;64.60E-03;6.465;50.006;300;200E-03;15.132;13.681;0.427;3.15;13:13:25.000
234.32;60.74E-03;6.066;50.010;300;200E-03;14.232;12.875;0.426;3.17;13:13:26.000
234.28;66.65E-03;6.840;50.009;300;200E-03;15.615;14.038;0.438;3.16;13:13:27.000
234.23;64.57E-03;6.546;50.012;300;200E-03;15.125;13.635;0.433;3.12;13:13:28.000
234.38;63.64E-03;6.417;50.011;300;200E-03;14.915;13.464;0.430;3.16;13:13:29.000
234.35;71.15E-03;7.385;50.017;300;200E-03;16.674;14.950;0.443;3.13;13:13:30.000
234.36;63.78E-03;6.452;50.013;300;200E-03;14.947;13.483;0.432;3.12;13:13:31.000
234.24;64.62E-03;6.571;50.022;300;200E-03;15.137;13.636;0.434;3.15;13:13:32.000
234.36;61.68E-03;6.099;50.021;300;200E-03;14.456;13.107;0.422;3.16;13:13:33.000
234.23;66.22E-03;6.760;50.021;300;200E-03;15.511;13.960;0.436;3.10;13:13:34.000
234.31;61.16E-03;6.100;50.017;300;200E-03;14.331;12.968;0.426;3.14;13:13:35.000
234.38;57.73E-03;5.630;50.018;300;200E-03;13.531;12.304;0.416;3.12;13:13:36.000
234.37;67.05E-03;6.841;50.018;300;200E-03;15.714;14.147;0.435;3.13;13:13:37.000
234.44;61.43E-03;6.130;50.020;300;200E-03;14.403;13.033;0.426;3.12;13:13:38.000
234.45;65.31E-03;6.622;50.014;300;200E-03;15.313;13.807;0.432;3.10;13:13:39.000
234.25;67.52E-03;6.919;50.016;300;200E-03;15.816;14.223;0.437;3.14;13:13:40.000
234.44;67.62E-03;6.896;50.012;300;200E-03;15.853;14.275;0.435;3.14;13:13:41.000
234.29;67.36E-03;6.789;50.009;300;200E-03;15.783;14.248;0.430;3.13;13:13:42.000
234.35;67.15E-03;6.842;50.016;300;200E-03;15.737;14.172;0.435;3.09;13:13:43.000
234.27;67.56E-03;6.847;50.010;300;200E-03;15.828;14.270;0.433;3.10;13:13:44.000
234.36;66.86E-03;6.792;50.007;300;200E-03;15.670;14.121;0.433;3.09;13:13:45.000
234.22;67.45E-03;6.802;50.009;300;200E-03;15.797;14.258;0.431;3.08;13:13:46.000
234.31;67.11E-03;6.814;50.011;300;200E-03;15.725;14.172;0.433;3.12;13:13:47.000
234.23;66.58E-03;6.773;50.012;300;200E-03;15.595;14.048;0.434;3.17;13:13:48.000
234.22;62.52E-03;6.260;50.006;300;200E-03;14.643;13.237;0.428;3.12;13:13:49.000
234.30;59.11E-03;5.833;50.008;300;200E-03;13.849;12.560;0.421;3.10;13:13:50.000
234.36;63.58E-03;6.381;50.006;300;200E-03;14.900;13.465;0.428;3.08;13:13:51.000
234.29;61.41E-03;6.135;50.001;300;200E-03;14.389;13.015;0.426;3.09;13:13:52.000
234.27;67.33E-03;6.808;50.007;300;200E-03;15.774;14.229;0.432;3.12;13:13:53.000
234.21;66.77E-03;6.801;50.009;300;200E-03;15.639;14.082;0.435;3.09;13:13:54.000
234.30;61.53E-03;6.127;50.011;300;200E-03;14.416;13.049;0.425;3.13;13:13:55.000
234.24;62.11E-03;6.165;50.009;300;200E-03;14.549;13.178;0.424;3.13;13:13:56.000
234.32;67.23E-03;6.866;50.010;300;200E-03;15.753;14.178;0.436;3.14;13:13:57.000
234.24;66.44E-03;6.785;50.004;300;200E-03;15.564;14.007;0.436;3.13;13:13:58.000
234.21;67.51E-03;6.883;50.006;300;200E-03;15.811;14.234;0.435;3.15;13:13:59.000
234.17;61.60E-03;6.091;50.005;300;200E-03;14.424;13.075;0.422;3.14;13:14:00.000
234.18;64.88E-03;6.579;50.003;300;200E-03;15.192;13.694;0.433;3.15;13:14:01.000
234.11;60.75E-03;6.055;49.998;300;200E-03;14.223;12.870;0.426;3.16;13:14:02.000
233.99;60.87E-03;6.074;50.000;300;200E-03;14.242;12.882;0.426;3.16;13:14:03.000
233.96;66.94E-03;6.797;49.998;300;200E-03;15.661;14.109;0.434;3.19;13:14:04.000
233.89;65.22E-03;6.637;49.997;300;200E-03;15.254;13.735;0.435;3.17;13:14:05.000
233.91;66.99E-03;6.781;49.995;300;200E-03;15.671;14.127;0.433;3.19;13:14:06.000
233.81;67.62E-03;6.870;49.995;300;200E-03;15.809;14.238;0.435;3.20;13:14:07.000
233.88;67.57E-03;6.856;49.993;300;200E-03;15.802;14.237;0.434;3.17;13:14:08.000
233.80;66.40E-03;6.715;49.994;300;200E-03;15.524;13.996;0.433;3.16;13:14:09.000
233.78;67.29E-03;6.923;49.995;300;200E-03;15.732;14.127;0.440;3.20;13:14:10.000
233.75;66.93E-03;6.737;49.997;300;200E-03;15.644;14.119;0.431;3.15;13:14:11.000
233.77;65.28E-03;6.532;49.990;300;200E-03;15.261;13.792;0.428;3.16;13:14:12.000
233.76;66.88E-03;6.789;50.001;300;200E-03;15.634;14.083;0.434;3.15;13:14:13.000
233.96;62.70E-03;6.266;50.000;300;200E-03;14.670;13.264;0.427;3.17;13:14:14.000
233.78;62.61E-03;6.221;50.005;300;200E-03;14.636;13.248;0.425;3.17;13:14:15.000
233.82;61.52E-03;6.113;50.010;300;200E-03;14.385;13.021;0.425;3.13;13:14:16.000
233.96;61.63E-03;6.101;50.007;300;200E-03;14.420;13.065;0.423;3.14;13:14:17.000
234.05;67.72E-03;6.911;50.007;300;200E-03;15.850;14.264;0.436;3.14;13:14:18.000
234.06;67.41E-03;6.884;50.011;300;200E-03;15.779;14.198;0.436;3.16;13:14:19.000
234.05;63.31E-03;6.376;50.001;300;200E-03;14.818;13.376;0.430;3.14;13:14:20.000
234.08;61.35E-03;6.094;50.011;300;200E-03;14.361;13.004;0.424;3.19;13:14:21.000
233.98;61.68E-03;6.159;50.010;300;200E-03;14.432;13.052;0.427;3.15;13:14:22.000
234.10;65.51E-03;6.644;50.010;300;200E-03;15.337;13.823;0.433;3.15;13:14:23.000
234.13;60.86E-03;6.118;50.009;300;200E-03;14.250;12.870;0.429;3.17;13:14:24.000
233.98;67.35E-03;6.863;50.010;300;200E-03;15.758;14.185;0.436;3.19;13:14:25.000
233.98;66.79E-03;6.789;50.013;300;200E-03;15.628;14.077;0.434;3.18;13:14:26.000
233.95;67.23E-03;6.877;50.014;300;200E-03;15.729;14.146;0.437;3.20;13:14:27.000
233.95;63.06E-03;6.359;50.013;300;200E-03;14.752;13.311;0.431;3.16;13:14:28.000
234.07;63.90E-03;6.429;50.014;300;200E-03;14.956;13.504;0.430;3.20;13:14:29.000
234.00;60.99E-03;6.081;50.010;300;200E-03;14.271;12.910;0.426;3.18;13:14:30.000
233.98;60.87E-03;6.071;50.016;300;200E-03;14.242;12.883;0.426;3.16;13:14:31.000
233.94;66.90E-03;6.859;50.015;300;200E-03;15.650;14.067;0.438;3.20;13:14:32.000
234.02;68.96E-03;7.147;50.008;300;200E-03;16.139;14.470;0.443;3.18;13:14:33.000
234.14;66.29E-03;6.843;50.007;300;200E-03;15.522;13.932;0.441;3.21;13:14:34.000
234.10;65.48E-03;6.721;50.016;300;200E-03;15.329;13.777;0.438;3.25;13:14:35.000
234.02;66.69E-03;6.702;50.009;300;200E-03;15.607;14.095;0.429;3.21;13:14:36.000
234.02;64.78E-03;6.553;50.013;300;200E-03;15.160;13.671;0.432;3.21;13:14:37.000
234.09;63.02E-03;6.308;50.007;300;200E-03;14.751;13.335;0.428;3.23;13:14:38.000
234.15;61.46E-03;6.148;50.011;300;200E-03;14.390;13.011;0.427;3.25;13:14:39.000
234.11;59.32E-03;5.862;50.017;300;200E-03;13.888;12.590;0.422;3.22;13:14:40.000
234.09;68.02E-03;6.928;50.016;300;200E-03;15.922;14.336;0.435;3.22;13:14:41.000
234.08;66.60E-03;6.746;50.015;300;200E-03;15.589;14.054;0.433;3.21;13:14:42.000
234.13;62.72E-03;6.289;50.012;300;200E-03;14.685;13.270;0.428;3.22;13:14:43.000
234.11;61.20E-03;6.112;50.018;300;200E-03;14.328;12.959;0.427;3.22;13:14:44.000
234.10;60.68E-03;6.054;50.011;300;200E-03;14.204;12.850;0.426;3.21;13:14:45.000
234.19;66.76E-03;6.807;50.015;300;200E-03;15.634;14.074;0.435;3.20;13:14:46.000
234.14;65.89E-03;6.717;50.018;300;200E-03;15.428;13.889;0.435;3.23;13:14:47.000
234.09;65.79E-03;6.759;50.013;300;200E-03;15.399;13.837;0.439;3.23;13:14:48.000
234.07;63.53E-03;6.334;50.013;300;200E-03;14.872;13.456;0.426;3.21;13:14:49.000
234.07;66.62E-03;6.841;50.012;300;200E-03;15.595;14.014;0.439;3.14;13:14:50.000
234.11;66.53E-03;6.817;50.009;300;200E-03;15.576;14.005;0.438;3.17;13:14:51.000
234.13;64.80E-03;6.528;50.002;300;200E-03;15.171;13.695;0.430;3.14;13:14:52.000
233.93;64.70E-03;6.594;49.998;300;200E-03;15.136;13.624;0.436;3.17;13:14:53.000
234.02;67.09E-03;6.835;49.993;300;200E-03;15.701;14.135;0.435;3.17;13:14:54.000
234.15;65.77E-03;6.691;49.984;300;200E-03;15.399;13.870;0.435;3.18;13:14:55.000
234.09;67.93E-03;6.968;49.987;300;200E-03;15.903;14.295;0.438;3.18;13:14:56.000
233.97;67.50E-03;6.891;49.980;300;200E-03;15.794;14.211;0.436;3.17;13:14:57.000
234.10;67.01E-03;6.750;49.984;300;200E-03;15.687;14.160;0.430;3.08;13:14:58.000
234.00;68.15E-03;6.921;49.980;300;200E-03;15.947;14.367;0.434;3.17;13:14:59.000
234.04;67.28E-03;6.864;49.980;300;200E-03;15.747;14.172;0.436;3.19;13:15:00.000
234.04;67.17E-03;6.831;49.981;300;200E-03;15.720;14.158;0.435;3.16;13:15:01.000
234.11;66.21E-03;6.714;49.983;300;200E-03;15.501;13.971;0.433;3.18;13:15:02.000
234.04;65.60E-03;6.594;49.979;300;200E-03;15.353;13.865;0.429;3.16;13:15:03.000
234.06;67.68E-03;6.950;49.983;300;200E-03;15.840;14.234;0.439;3.16;13:15:04.000
233.98;67.70E-03;6.866;49.982;300;200E-03;15.841;14.275;0.433;3.14;13:15:05.000
234.06;67.90E-03;6.886;49.974;300;200E-03;15.893;14.324;0.433;3.14;13:15:06.000
233.98;63.67E-03;6.315;49.984;300;200E-03;14.897;13.493;0.424;3.15;13:15:07.000
234.17;61.99E-03;6.120;49.984;300;200E-03;14.517;13.164;0.422;3.15;13:15:08.000
234.12;66.92E-03;6.729;49.980;300;200E-03;15.668;14.150;0.429;3.15;13:15:09.000
234.18;66.77E-03;6.762;49.989;300;200E-03;15.637;14.099;0.432;3.06;13:15:10.000
234.23;63.13E-03;6.190;49.989;300;200E-03;14.788;13.430;0.419;3.16;13:15:11.000
234.06;61.96E-03;6.194;49.987;300;200E-03;14.503;13.113;0.427;3.13;13:15:12.000
234.18;68.86E-03;6.899;49.983;300;200E-03;16.126;14.575;0.428;3.14;13:15:13.000
234.11;68.31E-03;6.872;49.979;300;200E-03;15.992;14.440;0.430;3.11;13:15:14.000
234.20;64.75E-03;6.482;49.982;300;200E-03;15.164;13.709;0.427;3.14;13:15:15.000
234.07;63.91E-03;6.330;49.985;300;200E-03;14.959;13.553;0.423;3.13;13:15:16.000
234.21;65.57E-03;6.487;49.977;300;200E-03;15.357;13.920;0.422;3.14;13:15:17.000
234.11;62.84E-03;6.306;49.988;300;200E-03;14.711;13.291;0.429;3.07;13:15:18.000
234.25;64.46E-03;6.474;49.989;300;200E-03;15.099;13.640;0.429;3.08;13:15:19.000
234.24;63.98E-03;6.375;49.989;300;200E-03;14.986;13.562;0.425;3.13;13:15:20.000
234.14;66.78E-03;6.751;49.981;300;200E-03;15.635;14.102;0.432;3.08;13:15:21.000
234.20;65.08E-03;6.538;49.982;300;200E-03;15.243;13.769;0.429;3.14;13:15:22.000
234.08;68.62E-03;6.852;49.984;300;200E-03;16.062;14.527;0.427;3.20;13:15:23.000
234.18;65.67E-03;6.561;49.984;300;200E-03;15.379;13.909;0.427;3.16;13:15:24.000
234.20;66.69E-03;6.791;49.983;300;200E-03;15.618;14.064;0.435;3.17;13:15:25.000
234.31;61.79E-03;6.110;49.982;300;200E-03;14.478;13.125;0.422;3.17;13:15:26.000
234.18;67.80E-03;6.830;49.983;300;200E-03;15.876;14.332;0.430;3.14;13:15:27.000
234.15;65.47E-03;6.554;49.981;300;200E-03;15.330;13.858;0.428;3.14;13:15:28.000
234.11;67.90E-03;6.896;49.980;300;200E-03;15.895;14.322;0.434;3.15;13:15:29.000
234.18;66.81E-03;6.694;49.984;300;200E-03;15.645;14.140;0.428;3.19;13:15:30.000
234.14;62.14E-03;6.097;49.988;300;200E-03;14.549;13.210;0.419;3.16;13:15:31.000
234.02;68.07E-03;6.865;49.988;300;200E-03;15.930;14.375;0.431;3.11;13:15:32.000
234.12;67.28E-03;6.848;49.981;300;200E-03;15.751;14.185;0.435;3.20;13:15:33.000
234.11;67.54E-03;6.888;49.991;300;200E-03;15.812;14.232;0.436;3.18;13:15:34.000
234.22;67.71E-03;6.906;49.992;300;200E-03;15.858;14.275;0.435;3.17;13:15:35.000
234.14;64.26E-03;6.417;49.994;300;200E-03;15.046;13.609;0.427;3.12;13:15:36.000
234.12;67.27E-03;6.807;49.981;300;200E-03;15.750;14.202;0.432;3.19;13:15:37.000
234.07;62.96E-03;6.216;49.991;300;200E-03;14.738;13.363;0.422;3.16;13:15:38.000
234.13;61.08E-03;6.033;49.991;300;200E-03;14.302;12.967;0.422;3.13;13:15:39.000
234.24;68.26E-03;6.901;49.991;300;200E-03;15.989;14.422;0.432;3.15;13:15:40.000
234.10;61.65E-03;6.073;49.989;300;200E-03;14.433;13.093;0.421;3.16;13:15:41.000
234.16;68.30E-03;6.794;49.991;300;200E-03;15.994;14.479;0.425;3.12;13:15:42.000
